text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",1,3,IBcCCSdM76SAokQRv0s66gT2zVA,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",65,2,IBcCCa1tPKgZLEOPhHxJQigVHPY,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400093,ḥr,PREP,,und (zur Koordination zweier Subst.); mit,,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",65,3,IBcCCQBna9PM0UeXjutFWDMv58U,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",66,1,IBcCCadFNXQQ2kTduo0QKNwTaMs,wḏḥ,wḏḥ,𓎗𓎛𓏌𓐰𓂝,𓎗𓎛𓏌𓂝,"['𓎗', '𓎛', '𓏌', '𓂝']",51870,wdḥ,VERB,,schütten; gießen,,,0.0,"['𓎗', '𓎛', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",66,3,IBcCCbQz7vhQ2k2ig33zQsWdJXE,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",66,4,IBcCCYppjhnuVEXRvI5glgulrms,ꞽwf,ꞽwf,𓄹,𓄹,['𓄹'],22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,['𓄹'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",66,5,IBcCCfPR1n409EOQuqm1QxPQgoU,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",67,1,IBcCCXDxQIH7m0WNpIsMNijznW8,sꜣ⟨q⟩.w,sꜣq.w,𓋴𓐟𓄿𓏲𓆌𓏛𓐰𓏥,𓋴𓐟𓄿𓏲𓆌𓏛𓏥,"['𓋴', '𓐟', '𓄿', '𓏲', '𓆌', '𓏛', '𓏥']",127330,sꜣq,VERB,,zusammenfügen; sich zusammennehmen,,,0.0,"['𓋴', '𓐟', '𓄿', '𓏲', '𓆌', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",67,2,IBcCCbnfqWCugkRdhVQQFoLkUAY,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",68,2,IBcCCbO9yFaKL0sJnuLZMjhKmJk,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",69,1,IBcCCRcLvCyS8UnusJvm2eXzeMs,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",69,2,IBcCCSKrmPOfQkt0tQR2rh6MjMw,mꜣt.t,mꜣt.t,𓌴𓐰𓏏𓐱𓏏𓆰𓐰𓏥,𓌴𓏏𓏏𓆰𓏥,"['𓌴', '𓏏', '𓏏', '𓆰', '𓏥']",67500,mꜣt.t,NOUN,,[Pflanze],,,0.0,"['𓌴', '𓏏', '𓏏', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",70,1,IBcCCfzomH3KhUs4jL3jWQqBVew,nḏ,nḏ,𓐩𓏌𓐰𓂝,𓐩𓏌𓂝,"['𓐩', '𓏌', '𓂝']",90880,nḏ,VERB,,zerreiben; mahlen; abreiben,,,0.0,"['𓐩', '𓏌', '𓂝']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",70,2,IBcCCYhTV1xJL0yaoXPrhVMTD7U,snꜥꜥ,snꜥꜥ,𓏞𓏛,𓏞𓏛,"['𓏞', '𓏛']",136700,snꜥꜥ,VERB,,glätten; (fein) zerreiben,,,0.0,"['𓏞', '𓏛']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",70,3,IBcCCbHRM6Q0PEGgmRXnsmUkq6I,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",400093,ḥr,PREP,,und (zur Koordination zweier Subst.); mit,,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",70,4,IBcCCR2lIe22Y0UQsWoQzXEEDx0,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",70,5,IBcCCVyUhIoPOEa5pYwEKc5xNf0,ꞽḥ,ꞽḥ,𓃒𓏤,𓃒𓏤,"['𓃒', '𓏤']",30410,ꞽḥ,NOUN,,Rind,,,0.0,"['𓃒', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",71,2,IBcCCb3I5YFAk0nWvyhjNNNWS60,skp.w,skp.w,𓊃𓐰𓎢𓊪𓏲𓀜,𓊃𓎢𓊪𓏲𓀜,"['𓊃', '𓎢', '𓊪', '𓏲', '𓀜']",146760,skp,VERB,,durchseihen,,,0.0,"['𓊃', '𓎢', '𓊪', '𓏲', '𓀜']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",71,3,IBcCCbaj9Cw1W0CXtjGEXNeoVek,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",71,4,IBcCCeMKskASJ0CijJNBSWRr4z0,ḥbs.PL,ḥbs.PL,𓋳𓏥,𓋳𓏥,"['𓋳', '𓏥']",103750,ḥbs,NOUN,,Kleid; Hülle; Tuch,,,0.0,"['𓋳', '𓏥']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",72,1,IBcCCVDs4ax8sEV2ubNW4Qe6NYg,wḏḥ,wḏḥ,𓎗𓎛𓏌𓐰𓂝,𓎗𓎛𓏌𓂝,"['𓎗', '𓎛', '𓏌', '𓂝']",51870,wdḥ,VERB,,schütten; gießen,,,0.0,"['𓎗', '𓎛', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",72,2,IBcCCUTVB4H4i0HQlyvJTeGk7yM,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",72,3,IBcCCWkY3pPQlEAvudZDcY5NBa8,ꞽwf,ꞽwf,𓄹,𓄹,['𓄹'],22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,['𓄹'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",72,4,IBcCCdaUu6GPZEdBhMxmOb2xDwU,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",73,1,IBcCCUabS6M7XUKMqQPkMo4cr8M,sꜣq.w,sꜣq.w,𓋴𓐟𓄿𓈎𓏲𓆌𓏛𓐰𓏥,𓋴𓐟𓄿𓈎𓏲𓆌𓏛𓏥,"['𓋴', '𓐟', '𓄿', '𓈎', '𓏲', '𓆌', '𓏛', '𓏥']",127330,sꜣq,VERB,,zusammenfügen; sich zusammennehmen,,,0.0,"['𓋴', '𓐟', '𓄿', '𓈎', '𓏲', '𓆌', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",73,2,IBcCCclo7jQ50Eb3kCCoNPoc8EA,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",74,2,IBcCCfe5bf7Vt0DzmMcui0R0r2I,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",74,3,IBcCCdQtMpsuGUJQtsX7gjeNgSA,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",74,4,IBcCCaFrMgFzn0tlveoNWlpxqJk,sꜣq,sꜣq,𓋴𓐟𓄿𓈎𓆌|lb𓏛,𓋴𓐟𓄿𓈎𓆌𓏛,"['𓋴', '𓐟', '𓄿', '𓈎', '𓆌', '𓏛']",127330,sꜣq,VERB,,zusammenfügen; sich zusammennehmen,,,0.0,"['𓋴', '𓐟', '𓄿', '𓈎', '𓆌', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",74,6,IBcCCfLgUMv2rEZ7t0DPLAVHId0,ꞽd.t,ꞽd.t,𓈞𓐰𓏏𓄰𓄹,𓈞𓏏𓄰𓄹,"['𓈞', '𓏏', '𓄰', '𓄹']",850291,ꞽd.t,NOUN,,Gebärmutter; Scheide; Mutterleib,,,0.0,"['𓈞', '𓏏', '𓄰', '𓄹']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,1,IBcCCV5AhB6JwES1vUq13QX7s4E,ḫpr-wr,ḫpr-wr,𓆣𓂋𓅨𓐰𓂋𓈒𓐰𓏥,𓆣𓂋𓅨𓂋𓈒𓏥,"['𓆣', '𓂋', '𓅨', '𓂋', '𓈒', '𓏥']",116310,ḫpr-wr,NOUN,,[Erzeugnis des Wadi Natrun],,,0.0,"['𓆣', '𓂋', '𓅨', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,2,IBcCCUikclLHQkWuqJjFI0kh7YA,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,3,IBcCCcMWnxE5TUVNoFUymWvw1Dc,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",860123,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,4,IBcCCUvlxKLgIUsRmdpK1oh5au4,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,5,IBcCCd8oXoCibk5cvXgU9CcT8gM,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,6,IBcCCYIpBZeewUvwjE5w2hmQAIw,n(.ꞽ).w,n.ꞽ.w,𓏌𓏤,𓏌𓏤,"['𓏌', '𓏤']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓏌', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,7,IBcCCVpfh0nYaESZuCKk8qn1sho,ḏꜣr.t,ḏꜣr.t,𓍑𓄿𓂋𓐰𓏏𓈒𓐰𓏥,𓍑𓄿𓂋𓏏𓈒𓏥,"['𓍑', '𓄿', '𓂋', '𓏏', '𓈒', '𓏥']",182260,ḏꜣr.t,NOUN,,Johannisbrotfrucht,,,0.0,"['𓍑', '𓄿', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,8,IBcCCcynuK3s10uLmvdZjDsQYSI,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,9,IBcCCYVEMWzku0UOmij4U2us32E,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",854491,ꞽrṯ.t,NOUN,,"Milch (der Mutter, der Tiere, der Sykomore)",,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",75,10,IBcCCVpHo4uW7UR0uNZXymONn4E,1,1,𓏤,𓏤,['𓏤'],_,_,_,,_,,,0.0,['𓏤'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",76,1,IBcCCbSLBzrzQEKbvFvsabZWXsw,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",77,1,IBcCCQal9ErzXUhsnoyEMdmUTQY,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",77,3,IBcCCQGGXeKGsktLm2nwdJyp32E,⸮⟨__⟩?,__,,,[],_,_,_,,_,,,0.0,[],[]
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",77,4,IBcCCX3Dv8y3L0Vyq0ev7vCLC2k,⸮⟨__⟩?,__,,,[],_,_,_,,_,,,0.0,[],[]
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",78,1,IBcCCYf5Mj937ELbhSym3GiIhYc,wḏḥ,wḏḥ,𓎗𓎛𓏌𓐰𓂝,𓎗𓎛𓏌𓂝,"['𓎗', '𓎛', '𓏌', '𓂝']",51870,wdḥ,VERB,,schütten; gießen,,,0.0,"['𓎗', '𓎛', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",78,2,IBcCCd7WLQZ4LU2PhUVcXzGeaLw,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",78,3,IBcCCWuEGXjIq0W9lBrVOZIajkY,ꞽwf,ꞽwf,𓄹,𓄹,['𓄹'],22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,['𓄹'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",78,4,IBcCCTkT2TqeCEEWhHI7lLRwBSc,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",79,2,IBcCCfUQw5ing09Qit72hBLK8dA,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",80,1,IBcCCUgQTJQx0EcKoM1J1IQbrqg,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",80,2,IBcCCQr1jZANJE6mgfUX6VjFkvA,n(.ꞽ).w,n.ꞽ.w,𓏌𓏤,𓏌𓏤,"['𓏌', '𓏤']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓏌', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",80,3,IBcCCXuaR1BEykZYp4n4pWI3u7A,mstꞽ,mstꞽ,𓄟𓋴𓍘𓇋𓈗,𓄟𓋴𓍘𓇋𓈗,"['𓄟', '𓋴', '𓍘', '𓇋', '𓈗']",75980,mstꜣ,NOUN,,[eine Flüssigkeit],,,0.0,"['𓄟', '𓋴', '𓍘', '𓇋', '𓈗']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",81,1,IBcCCSWvTG0IW0lbuEH5ZNYGHNs,wḏḥ,wḏḥ,𓎗𓎛𓏌𓐰𓂝,𓎗𓎛𓏌𓂝,"['𓎗', '𓎛', '𓏌', '𓂝']",51870,wdḥ,VERB,,schütten; gießen,,,0.0,"['𓎗', '𓎛', '𓏌', '𓂝']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",81,2,IBcCCUpPVxQfLUKrkGgQgZRMYb4,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",81,3,IBcCCRrPYGBeRkW8ldyQdPFDIAQ,ꞽwf,ꞽwf,𓄹,𓄹,['𓄹'],22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,['𓄹'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",81,4,IBcCCYBQFmC580n6i06DhUN9eUI,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",82,2,IBcCCYiTb27A9U5mtdtJqLYTDeA,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",83,1,IBcCCXktAXyAaUwco7u1iHLCMkA,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",83,2,IBcCCUWdDLRxgkBllltbiOwqcJE,n(.ꞽ).w,n.ꞽ.w,𓏌𓏤,𓏌𓏤,"['𓏌', '𓏤']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓏌', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",83,3,IBcCCQRFzkgg90bvvMpl0Gif98c,nšꜣ,nšꜣ,𓈖𓐰𓆷𓄿𓆰𓐰𓏥,𓈖𓆷𓄿𓆰𓏥,"['𓈖', '𓆷', '𓄿', '𓆰', '𓏥']",88540,nšꜣ,NOUN,,[Wasserpflanze (Laichkraut)],,,0.0,"['𓈖', '𓆷', '𓄿', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
